,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
C107_N_1_1_0_c1_v2_id,0.0,14.322250639386189,0.2557544757033248,8.567774936061381,1.0230179028132993,6.138107416879795,1.7902813299232736,13.043478260869565,1.0230179028132993,0.1278772378516624,0.0,0.3836317135549872,0.1278772378516624,0.0,1.4066496163682864,0.0,8.439897698209718,4.731457800511509,0.0,0.2557544757033248,3.1969309462915603,1.278772378516624,0.0,0.2557544757033248,2.3017902813299234,0.0,12.404092071611252,0.5115089514066496,0.639386189258312,0.1278772378516624,0.639386189258312,1.1508951406649617,0.0,1.4066496163682864,0.1278772378516624,0.0,1.0230179028132993,4.219948849104859,0.0,0.0,0.1278772378516624,0.0,2.6854219948849107,0.2557544757033248,0.0,4.219948849104859,0.0,0.0,0.1278772378516624,0.1278772378516624,0.1278772378516624,0.0,0.0,0.0,0.7672634271099744,0.1278772378516624,0.0,0.2557544757033248,0.1278772378516624,0.0,0.0,0.0,0.1278772378516624,0.0,0.0,0.0,0.0,0.0,0.0
C107_T_1_1_0_c1_v2_id,4.781420765027322,2.185792349726776,18.510928961748636,0.06830601092896176,12.158469945355192,3.346994535519126,4.030054644808743,0.819672131147541,0.06830601092896176,6.898907103825136,4.644808743169399,0.0,0.0,1.9808743169398908,6.557377049180328,0.06830601092896176,0.7513661202185792,0.4098360655737705,0.4098360655737705,1.2295081967213115,1.7759562841530054,1.1612021857923498,6.420765027322404,2.185792349726776,1.8442622950819672,2.390710382513661,0.4098360655737705,0.0,0.546448087431694,3.210382513661202,1.912568306010929,0.819672131147541,0.0,0.0,0.06830601092896176,0.1366120218579235,0.0,0.20491803278688525,0.06830601092896176,0.273224043715847,0.1366120218579235,0.0,0.20491803278688525,1.0245901639344261,0.06830601092896176,0.0,0.819672131147541,0.0,2.3224043715846996,0.1366120218579235,1.5027322404371584,0.06830601092896176,0.0,0.0,0.546448087431694,0.1366120218579235,0.47814207650273227,0.06830601092896176,0.06830601092896176,0.0,0.0,0.0,0.0,0.0,0.0,0.06830601092896176,0.0,0.0,0.0
C107_T_1_1_1_c1_v2_id,15.552855407047387,3.402187120291616,15.674362089914945,0.3645200486026731,3.402187120291616,1.4580801944106925,2.551640340218712,0.6075334143377886,0.0,4.25273390036452,11.907654921020656,0.3645200486026731,0.12150668286755771,1.336573511543135,4.374240583232078,0.0,0.24301336573511542,0.48602673147023084,2.0656136087484813,2.0656136087484813,0.6075334143377886,3.402187120291616,3.6452004860267313,2.67314702308627,1.2150668286755772,1.0935601458080195,0.0,0.12150668286755771,0.3645200486026731,2.7946537059538272,3.523693803159174,0.12150668286755771,0.0,0.0,0.0,0.12150668286755771,0.12150668286755771,0.24301336573511542,0.0,0.24301336573511542,0.0,0.0,0.0,0.12150668286755771,0.0,0.0,0.9720534629404617,0.0,0.6075334143377886,0.12150668286755771,5.953827460510328,0.0,0.6075334143377886,0.0,0.12150668286755771,0.24301336573511542,0.3645200486026731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3645200486026731,0.0,0.0
C107_T_1_1_3_c1_v2_id,3.247232472324723,1.6974169741697416,32.398523985239855,0.14760147601476015,0.7380073800738007,5.239852398523985,7.306273062730627,0.5166051660516605,0.07380073800738007,8.191881918819188,3.3210332103321036,0.0,0.14760147601476015,0.07380073800738007,10.25830258302583,0.0,0.14760147601476015,0.5166051660516605,0.5166051660516605,1.7712177121771218,0.22140221402214022,1.2546125461254614,0.07380073800738007,1.6236162361623614,0.8856088560885609,0.22140221402214022,0.0,0.0,0.8856088560885609,4.428044280442804,3.616236162361624,0.8118081180811807,0.0,0.0,0.0,0.0,0.0,0.22140221402214022,0.14760147601476015,0.36900369003690037,0.36900369003690037,0.0,0.0,2.066420664206642,0.0,0.0,1.033210332103321,0.0,0.8118081180811807,0.14760147601476015,3.3210332103321036,0.07380073800738007,0.0,0.07380073800738007,1.033210332103321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C109_N_0_1_0_c1_v2_id,0.0,1.288056206088993,0.0,11.475409836065573,0.234192037470726,0.702576112412178,2.224824355971897,3.161592505854801,2.3419203747072603,0.351288056206089,0.936768149882904,0.117096018735363,0.117096018735363,0.0,0.702576112412178,0.0,14.519906323185012,0.234192037470726,0.0,0.0,2.3419203747072603,2.107728337236534,0.0,0.117096018735363,7.494145199063232,0.0,7.728337236533958,0.234192037470726,1.873536299765808,0.0,0.234192037470726,9.250585480093678,0.0,6.0889929742388755,0.117096018735363,0.0,0.234192037470726,5.152224824355972,0.0,0.0,1.639344262295082,0.0,5.50351288056206,0.117096018735363,0.0,5.50351288056206,0.0,0.0,0.819672131147541,1.053864168618267,0.0,0.0,0.0,0.0,1.756440281030445,0.0,0.0,1.1709601873536302,0.117096018735363,0.0,0.0,0.351288056206089,0.468384074941452,0.0,0.0,0.117096018735363,0.0,0.0,0.0
C109_T_0_1_0_c1_v2_id,2.2761760242792106,0.15174506828528073,0.15174506828528073,0.15174506828528073,37.93626707132019,0.30349013657056145,1.8209408194233687,0.15174506828528073,0.0,1.8209408194233687,5.614567526555387,0.9104704097116844,0.4552352048558422,0.9104704097116844,0.30349013657056145,20.94081942336874,0.4552352048558422,0.0,1.669195751138088,0.0,0.6069802731411229,1.2139605462822458,1.062215477996965,0.30349013657056145,1.9726858877086493,0.30349013657056145,0.0,0.0,0.30349013657056145,0.4552352048558422,0.30349013657056145,0.15174506828528073,0.0,0.0,0.0,8.649468892261002,0.0,1.2139605462822458,0.0,0.4552352048558422,4.704097116843703,0.0,0.30349013657056145,0.15174506828528073,0.15174506828528073,0.0,0.15174506828528073,0.0,0.4552352048558422,0.0,0.0,0.15174506828528073,0.0,0.0,0.0,0.0,0.0,0.0,0.6069802731411229,0.0,0.0,0.0,0.0,0.0,0.0,0.30349013657056145,0.0,0.0,0.0
C109_T_0_1_1_c1_v2_id,6.204906204906205,0.7215007215007215,0.5772005772005772,0.8658008658008658,30.158730158730158,0.7215007215007215,3.463203463203463,0.4329004329004329,0.2886002886002886,1.7316017316017316,11.832611832611832,2.4531024531024532,1.0101010101010102,0.2886002886002886,0.1443001443001443,4.617604617604617,0.1443001443001443,0.2886002886002886,3.463203463203463,0.4329004329004329,0.5772005772005772,2.4531024531024532,0.7215007215007215,3.751803751803752,0.5772005772005772,0.1443001443001443,0.0,0.0,0.7215007215007215,0.5772005772005772,1.1544011544011543,0.1443001443001443,0.0,0.0,0.0,2.7417027417027415,0.0,0.5772005772005772,0.0,12.121212121212121,1.443001443001443,0.0,0.1443001443001443,0.1443001443001443,0.0,0.0,0.7215007215007215,0.0,0.5772005772005772,0.0,0.0,0.5772005772005772,0.0,0.0,0.0,0.1443001443001443,0.0,0.0,0.1443001443001443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C110_N_1_1_0_c1_v2_id,0.35714285714285715,30.102040816326532,0.0,1.8877551020408163,0.30612244897959184,31.734693877551017,2.193877551020408,1.0204081632653061,0.6122448979591837,0.9693877551020408,0.10204081632653061,0.05102040816326531,0.10204081632653061,0.0,0.30612244897959184,0.0,2.7040816326530615,2.806122448979592,0.0,0.30612244897959184,0.15306122448979592,0.0,0.0,1.9387755102040816,0.35714285714285715,0.0,1.4795918367346939,8.418367346938775,0.05102040816326531,0.05102040816326531,0.5102040816326531,1.0714285714285714,0.0,0.4591836734693878,0.0,0.0,4.336734693877551,0.10204081632653061,0.0,0.0,0.25510204081632654,0.0,0.15306122448979592,1.6326530612244898,0.0,0.30612244897959184,0.4591836734693878,0.0,0.4591836734693878,0.05102040816326531,0.05102040816326531,0.0,0.30612244897959184,0.0,0.9183673469387756,0.6122448979591837,0.0,0.20408163265306123,0.10204081632653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C110_T_1_1_0_c1_v2_id,12.022900763358779,1.049618320610687,15.267175572519085,0.0,4.103053435114504,1.9083969465648856,2.099236641221374,0.7633587786259541,0.0,4.007633587786259,8.492366412213741,0.0,0.0,0.6679389312977099,2.6717557251908395,0.0,0.0,0.0,6.679389312977099,1.1450381679389312,0.19083969465648853,0.19083969465648853,0.0,1.4312977099236641,1.3358778625954197,0.2862595419847328,0.0,0.0,2.1946564885496183,1.2404580152671756,0.8587786259541985,0.0,0.0,0.0,0.0,0.0,0.0,0.19083969465648853,0.0,3.2442748091603053,0.2862595419847328,0.19083969465648853,0.0,1.1450381679389312,24.427480916030532,0.0,0.7633587786259541,0.0,0.09541984732824427,0.0,0.38167938931297707,0.0,0.0,0.19083969465648853,0.09541984732824427,0.0,0.2862595419847328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09541984732824427,0.0,0.0,0.0,0.0
C110_T_1_1_1_c1_v2_id,25.124792013311147,0.9983361064891847,10.8153078202995,0.0,1.9966722129783694,0.49916805324459235,0.8319467554076538,0.6655574043261231,0.0,2.4958402662229617,13.643926788685523,0.08319467554076539,0.0,0.6655574043261231,0.7487520798668885,0.0,0.0,0.16638935108153077,10.316139767054908,2.4958402662229617,0.16638935108153077,0.4159733777038269,0.0,0.9983361064891847,0.08319467554076539,0.9151414309484194,0.0,0.0,2.6622296173044924,1.9966722129783694,1.1647254575707155,0.0,0.0,0.0,0.08319467554076539,0.0,0.0,0.0,0.08319467554076539,1.4143094841930115,0.08319467554076539,0.08319467554076539,0.08319467554076539,0.4159733777038269,16.139767054908486,0.0,1.0815307820299502,0.0,0.0,0.0,0.49916805324459235,0.0,0.0,0.0,0.0,0.08319467554076539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C111_N_0_2_0_c1_v2_id,0.5873715124816447,17.180616740088105,0.14684287812041116,2.0558002936857562,0.14684287812041116,11.013215859030836,3.9647577092511015,16.005873715124817,0.4405286343612335,0.881057268722467,3.524229074889868,1.0279001468428781,0.2936857562408223,0.0,4.845814977973569,0.0,1.0279001468428781,5.580029368575625,0.0,1.1747430249632893,1.1747430249632893,1.3215859030837005,0.0,2.0558002936857562,3.524229074889868,0.14684287812041116,1.762114537444934,3.671071953010279,0.2936857562408223,0.0,1.0279001468428781,1.3215859030837005,0.0,0.4405286343612335,0.0,0.0,6.020558002936858,0.2936857562408223,0.0,0.0,0.5873715124816447,0.0,0.4405286343612335,1.6152716593245229,0.0,0.0,0.7342143906020557,0.0,0.14684287812041116,0.14684287812041116,0.2936857562408223,0.0,0.14684287812041116,0.0,0.14684287812041116,0.5873715124816447,0.0,0.5873715124816447,0.0,0.0,0.0,0.5873715124816447,1.0279001468428781,0.0,0.0,0.0,0.0,0.0,0.0
C111_N_0_2_1_c1_v2_id,0.45977011494252873,14.942528735632186,0.22988505747126436,3.67816091954023,0.15325670498084293,3.524904214559387,1.7624521072796935,12.183908045977011,1.3793103448275863,0.38314176245210724,7.049808429118774,2.681992337164751,1.6858237547892718,0.0,2.681992337164751,0.0,0.6130268199233717,5.747126436781609,0.0,0.9195402298850575,0.22988505747126436,6.0536398467432955,0.0,3.67816091954023,4.291187739463601,0.0,0.6896551724137931,4.827586206896552,0.38314176245210724,0.38314176245210724,0.8429118773946359,0.996168582375479,0.0,0.07662835249042146,0.5363984674329502,0.0,5.977011494252873,0.9195402298850575,0.0,0.15325670498084293,0.5363984674329502,0.0,0.45977011494252873,0.5363984674329502,0.0,0.0,0.996168582375479,0.0,0.07662835249042146,0.07662835249042146,0.45977011494252873,0.15325670498084293,3.7547892720306515,0.0,0.0,0.6896551724137931,0.0,0.45977011494252873,0.0,0.0,0.0,0.6130268199233717,1.0727969348659003,0.0,0.0,0.0,0.0,0.0,0.0
C111_T_0_2_0_c1_v2_id,15.748898678414097,0.881057268722467,1.4317180616740088,0.6607929515418502,3.4140969162995596,1.8722466960352422,10.242290748898679,0.22026431718061676,0.3303964757709251,3.524229074889868,11.894273127753303,0.881057268722467,4.185022026431718,12.995594713656388,2.973568281938326,0.0,0.0,0.11013215859030838,5.616740088105727,0.9911894273127754,0.22026431718061676,1.762114537444934,0.7709251101321586,1.6519823788546255,1.1013215859030838,1.9823788546255507,0.0,0.0,0.11013215859030838,0.881057268722467,0.4405286343612335,0.0,0.0,0.0,0.11013215859030838,0.0,0.0,0.9911894273127754,0.3303964757709251,2.643171806167401,4.73568281938326,0.0,0.22026431718061676,0.22026431718061676,0.11013215859030838,0.0,0.9911894273127754,0.0,2.2026431718061676,0.0,0.22026431718061676,0.11013215859030838,0.0,0.0,0.0,0.11013215859030838,0.0,0.0,0.11013215859030838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C111_T_0_2_0_c2_v2_id,7.228915662650602,10.843373493975903,3.614457831325301,0.0,7.228915662650602,4.216867469879518,2.4096385542168677,3.0120481927710845,0.0,4.216867469879518,7.83132530120482,0.0,0.0,12.650602409638553,2.4096385542168677,0.0,0.0,1.2048192771084338,1.8072289156626504,1.2048192771084338,0.0,1.8072289156626504,3.614457831325301,1.2048192771084338,0.0,1.8072289156626504,0.0,3.614457831325301,1.2048192771084338,0.6024096385542169,0.0,0.0,0.0,0.0,0.0,0.0,2.4096385542168677,0.0,1.2048192771084338,3.0120481927710845,0.0,0.0,0.0,3.614457831325301,0.0,0.0,0.6024096385542169,0.0,5.421686746987952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C111_T_0_2_1_c1_v2_id,24.482758620689655,1.0344827586206897,0.6896551724137931,0.1724137931034483,1.5517241379310345,1.7241379310344827,7.931034482758621,0.0,0.1724137931034483,3.793103448275862,14.827586206896552,1.3793103448275863,5.344827586206897,5.517241379310345,1.5517241379310345,0.0,0.0,0.1724137931034483,9.655172413793103,1.896551724137931,0.0,1.0344827586206897,0.6896551724137931,7.413793103448276,0.3448275862068966,0.5172413793103449,0.0,0.0,0.1724137931034483,0.6896551724137931,0.1724137931034483,0.0,0.0,0.0,0.1724137931034483,0.0,0.0,0.3448275862068966,0.0,2.0689655172413794,2.0689655172413794,0.0,0.1724137931034483,0.1724137931034483,0.0,0.0,0.5172413793103449,0.0,0.8620689655172413,0.0,0.6896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C112_N_0_1_2_c1_v2_id,2.666666666666667,6.984126984126984,0.12698412698412698,19.61904761904762,0.4444444444444444,3.492063492063492,3.2380952380952377,5.333333333333334,9.206349206349207,0.4444444444444444,0.31746031746031744,2.857142857142857,0.6984126984126984,0.0,0.38095238095238093,0.0,2.158730158730159,1.650793650793651,0.0,0.8253968253968255,1.1428571428571428,2.4761904761904763,0.0,1.7777777777777777,5.714285714285714,0.0,2.7936507936507935,2.412698412698413,5.714285714285714,0.8888888888888888,1.2063492063492065,2.0952380952380953,0.0,0.8888888888888888,0.5714285714285714,0.0,1.7142857142857144,1.5238095238095237,0.0,0.0,1.3333333333333335,0.0,1.7777777777777777,0.4444444444444444,0.0,0.31746031746031744,0.06349206349206349,0.0,0.4444444444444444,0.12698412698412698,0.0,0.0,0.25396825396825395,0.19047619047619047,0.12698412698412698,0.8253968253968255,0.0,1.650793650793651,0.06349206349206349,0.0,0.0,0.5079365079365079,0.38095238095238093,0.0,0.12698412698412698,0.0,0.0,0.0,0.0
C112_T_0_1_0_c1_v2_id,8.211856171039845,1.6520894071914478,0.09718172983479105,0.24295432458697766,22.351797862001945,2.5267249757045676,5.587949465500486,0.24295432458697766,0.048590864917395525,7.434402332361516,4.470359572400389,0.24295432458697766,0.7288629737609329,0.048590864917395525,1.4091350826044704,17.93002915451895,0.09718172983479105,0.43731778425655976,0.4859086491739553,3.69290573372206,0.048590864917395525,0.7774538386783284,0.09718172983479105,3.5471331389698735,2.380952380952381,0.0,0.048590864917395525,0.1943634596695821,0.1457725947521866,0.43731778425655976,0.7774538386783284,0.2915451895043732,0.0,0.0,0.0,7.628765792031097,0.09718172983479105,1.0689990281827018,0.0,0.048590864917395525,1.4091350826044704,0.0,1.0204081632653061,0.2915451895043732,0.0,0.24295432458697766,0.6316812439261419,0.09718172983479105,0.1943634596695821,0.0,0.4859086491739553,0.09718172983479105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C112_T_0_1_1_c1_v2_id,23.99086062452399,2.361005331302361,0.0,0.2284843869002285,4.265041888804265,2.7418126428027416,6.169078446306169,0.38080731150038083,0.07616146230007616,7.235338918507235,10.73876618431074,0.2284843869002285,1.4470677837014472,0.0,1.2185833968012185,4.112718964204113,0.07616146230007616,0.5331302361005331,1.5232292460015233,6.9306930693069315,0.0,3.808073115003808,0.0,10.814927646610816,0.456968773800457,0.0,0.0,0.0,0.5331302361005331,0.30464584920030463,1.3709063214013708,0.07616146230007616,0.0,0.0,0.07616146230007616,1.0662604722010662,0.0,0.2284843869002285,0.0,0.456968773800457,0.5331302361005331,0.0,0.9900990099009901,0.38080731150038083,0.0,0.0,2.5894897182025893,0.0,0.30464584920030463,0.0,0.5331302361005331,0.30464584920030463,0.15232292460015232,0.0,0.0,0.456968773800457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30464584920030463,0.0,0.0,0.0,0.0
